Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range,Condition
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E09000031,Waltham Forest,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,289.4654237,255.7706924,326.2709623,237.7276711,348.3580599,282.27,142024.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E09000032,Wandsworth,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,230.5378094,201.3299202,262.7186388,185.8064688,282.1026932,234.47,175078.0,,,Similar,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E09000033,Westminster,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,276.965425,241.1533012,316.52789,222.1640505,340.3856106,222.16,105902.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E10000003,Cambridgeshire,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,241.3791382,224.8809854,258.763469,215.7702788,269.0315169,801.15,335430.0,,,Similar,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E10000007,Derbyshire,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,238.4245364,224.3793415,253.1154043,216.5749264,261.7638588,1084.8,399257.0,,,Similar,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E10000008,Devon,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,149.8496088,139.3479445,160.9224927,133.5518089,167.4645751,781.82,406046.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E10000011,East Sussex,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,,-1.0,-1.0,-1.0,-1.0,,,"Not presented due to East Sussex Healthcare Trust erroneously removing diagnosis codes from approximately 85,000 HES records in 2018/19. In 2018/19, over 10% of hospital patients from this area had records with missing diagnosis codes",,Not compared,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E10000012,Essex,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,198.6114203,188.9972759,208.5852431,183.6181743,214.4350195,1623.08,756911.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E10000013,Gloucestershire,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,176.1698319,162.6721584,190.4821859,155.257918,198.9595386,638.95,324091.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E10000014,Hampshire,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,198.636464,188.8589139,208.7855573,183.3909744,214.7396627,1574.21,703803.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E10000015,Hertfordshire,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,235.3215843,222.9464826,248.1998691,216.0406932,255.76386,1378.81,607785.0,,,Similar,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E10000016,Kent,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,208.6337044,198.9189307,218.6978829,193.4772054,224.5969207,1753.4,794254.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E10000017,Lancashire,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,252.8767697,240.8222955,265.3762778,234.0751586,272.7058209,1665.82,613380.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E10000018,Leicestershire,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,196.6404375,182.7587275,211.2927024,175.1038983,219.9536511,751.6,351002.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E10000019,Lincolnshire,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,213.1599118,199.7026669,227.2802608,192.2447456,235.6046583,947.53,386773.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E10000020,Norfolk,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,225.2395424,212.659455,238.3610577,205.6526713,246.0758632,1233.81,460201.0,,,Similar,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E10000024,Nottinghamshire,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,229.7799646,216.0258829,244.1767651,208.3878773,252.6548701,1050.73,414891.0,,,Similar,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E10000025,Oxfordshire,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,196.1191218,181.5960642,211.4894092,173.6056815,220.5856483,682.52,353642.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E10000028,Staffordshire,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,253.9123585,240.0047419,268.4125578,232.2558832,276.9363739,1258.26,436529.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E10000029,Suffolk,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,205.0181556,191.7827581,218.9173005,184.4529243,227.1143585,915.62,382430.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E10000030,Surrey,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,207.6111705,196.417415,219.2709633,190.1757434,226.1221741,1316.5,607333.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E10000031,Warwickshire,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,233.0591755,216.4542125,250.5936023,207.3011109,260.9602438,739.49,292835.0,,,Similar,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E10000032,West Sussex,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,185.6383613,173.9944865,197.8464679,167.537292,205.0410159,978.92,445107.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E10000034,Worcestershire,Counties & UAs (from Apr 2023),Female,All ages,,,2018/19,204.5774951,189.6700009,220.3382014,181.4608641,229.6611516,708.26,302754.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000001,Hartlepool,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,1059.830569,993.9580293,1128.900017,957.4301169,1169.6057,976.0,92288.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000002,Middlesbrough,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,944.627234,890.9908608,1000.632685,861.1438993,1033.577245,1172.86,141057.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000003,Redcar and Cleveland,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,878.4395208,831.7009882,927.1090729,805.6327762,955.7030012,1336.41,136276.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000004,Stockton-on-Tees,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,1069.582154,1023.059832,1117.668174,996.9509494,1145.824274,2002.58,197509.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000005,Darlington,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,715.0375929,665.6144642,767.150902,638.3374207,797.9409937,780.75,106411.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000006,Halton,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,919.3208019,865.636902,975.4378469,835.7911619,1008.464505,1115.25,127873.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000007,Warrington,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,783.4771875,745.4065972,822.9828912,724.1110279,846.1563832,1599.14,212008.0,,,Similar,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000008,Blackburn with Darwen,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,1043.433271,985.9796209,1103.338337,953.9698914,1138.553912,1254.85,152787.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000009,Blackpool,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,827.4357867,781.5716645,875.282849,756.0305667,903.4169625,1222.87,141880.0,,,Similar,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000010,Kingston upon Hull,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,878.0795724,838.6519176,918.869951,816.5415764,942.7641798,1895.85,268223.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000011,East Riding of Yorkshire,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,735.6444198,709.8697399,762.1096251,695.3249576,777.5592204,3128.96,337192.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000012,North East Lincolnshire,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,1051.265143,1002.09409,1102.217569,974.5567507,1132.086353,1728.64,158460.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000013,North Lincolnshire,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,982.3121122,937.1435447,1029.090033,911.8355462,1056.504493,1786.02,170384.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000014,York,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,770.8491023,732.1547886,811.0507918,710.5322424,834.6455135,1499.4,203906.0,,,Similar,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000015,Derby,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,859.7973918,821.4588354,899.4560724,799.9570039,922.6860538,1909.85,262395.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000016,Leicester,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,859.7184535,822.3282851,898.3472173,801.3362708,920.9609161,2060.64,367094.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000017,Rutland,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,645.7494122,575.251821,722.4464566,537.3697225,768.39203,309.73,40053.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000018,Nottingham,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,964.5340909,922.4029371,1008.076134,898.7560743,1033.570182,2017.14,322323.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000019,Herefordshire,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,801.4856187,764.8711631,839.3908502,744.3498226,861.6017496,1823.66,186511.0,,,Similar,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000020,Telford and Wrekin,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,989.3424279,941.1225343,1039.381575,914.1504406,1068.73425,1596.47,179548.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000021,Stoke-on-Trent,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,1191.697239,1147.102953,1237.576177,1121.979059,1264.38296,2712.12,258843.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000022,Bath and North East Somerset,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,619.4670301,583.9908295,656.5262106,564.256592,678.3300992,1149.79,189489.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000023,Bristol,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,830.6223456,799.4091563,862.7341682,781.8237684,881.496765,2715.34,467026.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000024,North Somerset,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,771.7152106,737.3685941,807.2402159,718.1036737,828.0477666,1923.49,214360.0,,,Similar,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000025,South Gloucestershire,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,745.6661746,713.3994196,779.0125592,695.2887108,798.5367613,2020.52,281719.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000026,Plymouth,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,706.9263213,673.9480201,741.0977523,655.4784061,761.1289329,1733.22,265689.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000027,Torbay,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,595.0367851,558.7750713,633.0148196,538.6477083,655.3854255,1024.82,138100.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000030,Swindon,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,747.6972596,709.1207581,787.8133739,687.5805815,811.3676663,1429.99,230174.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000031,Peterborough,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,788.9008374,745.7317913,833.9023571,721.6763575,860.3542784,1267.53,211037.0,,,Similar,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000032,Luton,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,1070.881938,1018.393108,1125.338341,989.0274272,1157.278764,1616.79,221532.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000033,Southend-on-Sea,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,913.944888,869.7567668,959.7887779,845.0347531,986.6775136,1618.03,181877.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000034,Thurrock,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,790.5051245,742.6844978,840.5686544,716.1321265,870.0526689,1043.18,173113.0,,,Similar,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000035,Medway,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,752.1206315,717.5928621,787.8719083,698.243887,808.8223552,1805.3,278827.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000036,Bracknell Forest,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,712.8692639,660.0551876,768.74123,630.9874451,801.8005294,692.56,121046.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000037,West Berkshire,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,503.5432639,468.8115357,540.1588866,449.6398791,561.7907367,786.08,160953.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000038,Reading,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,627.1201157,581.4792522,675.3530469,556.3372419,703.8790147,718.97,174484.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000039,Slough,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,1052.834918,984.7556731,1124.241233,947.0143457,1166.330248,962.86,155915.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000040,Windsor and Maidenhead,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,724.4224976,681.1967505,769.6608598,657.189099,796.2992606,1058.17,153470.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000041,Wokingham,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,487.6598837,453.3812964,523.8335424,434.475568,545.2137479,757.53,168734.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000042,Milton Keynes,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,843.6314499,803.5836376,885.1318887,781.1563982,909.4603015,1724.51,278892.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000043,Brighton and Hove,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,470.4967823,441.3814225,501.0078139,425.2285361,518.9847184,999.78,281250.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000044,Portsmouth,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,665.4683387,626.4228152,706.2983359,604.7219277,730.3320071,1097.28,211215.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000045,Southampton,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,885.6071553,842.5357933,930.2986647,818.4413755,956.5131528,1605.87,250803.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000046,Isle of Wight,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,564.8734333,530.8953167,600.4298474,512.0221465,621.3660851,1063.07,141665.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000047,County Durham,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,769.992049,746.8475683,793.6688785,733.7470184,807.4673094,4227.54,516648.0,,,Similar,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000049,Cheshire East,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,696.8674445,672.1054366,722.3058093,658.138008,737.1594276,3011.89,386891.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000050,Cheshire West and Chester,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,676.6050725,650.2890822,703.7107308,635.4772922,719.5568284,2502.85,350076.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000051,Shropshire,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,797.657312,769.4771978,826.6008859,753.5788806,843.4995462,3060.75,317112.0,,,Similar,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000052,Cornwall,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,723.5612055,703.2475972,744.3093677,691.7344671,756.3922901,4878.78,562127.0,Value for Cornwall and Isles of Scilly combined,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000053,Isles of Scilly,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,,,,,,,,Value for Cornwall and Isles of Scilly combined,,Not compared,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000054,Wiltshire,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,639.7685337,618.4529691,661.6296198,606.4128563,674.3846505,3424.35,498703.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000055,Bedford,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,879.7606342,833.9109317,927.4662124,808.3212355,955.4835891,1391.07,178288.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000056,Central Bedfordshire,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,843.5249553,808.7654117,879.3881285,789.2286784,900.3700832,2239.77,280414.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000057,Northumberland,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,794.1026634,765.9146261,823.0580167,750.0134959,839.9645269,3032.19,316153.0,,,Similar,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000058,"Bournemouth, Christchurch and Poole",Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,838.3541672,810.8023258,866.5965705,795.2330089,883.0709435,3568.25,400064.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000059,Dorset,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,610.7321396,589.1940345,632.8448789,577.0388851,645.7529967,3154.66,375604.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000060,Buckinghamshire UA,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,687.9753288,665.6573057,710.848837,653.0437996,724.1903825,3617.79,541983.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000061,North Northamptonshire,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,896.9478251,864.6607677,930.1286612,846.4541111,949.5063289,2933.52,351998.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000062,West Northamptonshire,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,830.1464396,800.8499745,860.236318,784.3217157,877.8041689,3062.96,417242.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000063,Cumberland,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,796.0280953,764.7658339,828.2366422,747.1737822,847.0680987,2460.39,273256.0,,,Similar,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000064,Westmorland and Furness,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,695.6439316,664.9202166,727.4146549,647.6841731,746.0213775,1949.12,225685.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000065,North Yorkshire UA,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,709.7450746,690.4828264,729.4061727,679.5595237,740.8524971,5203.49,607735.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E06000066,Somerset UA,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,756.4467817,735.5690239,777.7637944,723.7327778,790.1760225,5041.87,562159.0,,,Better,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E08000001,Bolton,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,792.9379743,758.8983828,828.107396,739.7884941,848.6965516,2052.67,291594.0,,,Similar,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E08000002,Bury,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,891.824207,848.6778619,936.5900755,824.5399484,962.8472637,1612.57,192900.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E08000003,Manchester,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,1065.448336,1028.069719,1103.812739,1006.969665,1126.204559,3227.44,540675.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E08000004,Oldham,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,937.7851748,895.7800928,981.2454851,872.2259197,1006.704621,1887.11,239923.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
93769,Admission episodes for alcohol-related cardiovascular disease (Broad),E92000001,England,E08000005,Rochdale,Counties & UAs (from Apr 2023),Persons,All ages,,,2018/19,955.1695466,911.4919239,1000.391426,887.0139044,1026.890772,1813.29,219969.0,,,Worse,Not compared,20180000,,,1y,Alcohol-related CVD
